time,count,entered,left,mean,ci_low,ci_high
325.0,30.0,0.0,0.0,27.565384615384612,25.78076923076923,29.35
325.0,30.0,0.0,0.0,27.565384615384612,25.78076923076923,29.35
325.0,30.0,0.0,0.0,27.565384615384612,25.78076923076923,29.35
325.0,30.0,0.0,0.0,27.565384615384612,25.78076923076923,29.35
325.0,30.0,0.0,0.0,27.565384615384612,25.78076923076923,29.35
325.0,30.0,0.0,0.0,27.565384615384612,25.78076923076923,29.35
325.0,30.0,0.0,0.0,27.565384615384612,25.78076923076923,29.35
325.0,30.0,0.0,0.0,27.565384615384612,25.78076923076923,29.35
326.0,30.0,0.0,0.0,27.588235294117645,26.152941176470584,29.188235294117646
326.0,29.0,0.0,1.0,27.588235294117645,26.152941176470584,29.188235294117646
326.0,29.0,0.0,0.0,27.588235294117645,26.152941176470584,29.188235294117646
326.0,29.0,0.0,0.0,27.588235294117645,26.152941176470584,29.188235294117646
326.0,29.0,0.0,0.0,27.588235294117645,26.152941176470584,29.188235294117646
326.0,29.0,0.0,0.0,27.588235294117645,26.152941176470584,29.188235294117646
326.0,29.0,0.0,0.0,27.588235294117645,26.152941176470584,29.188235294117646
326.0,29.0,0.0,0.0,27.588235294117645,26.152941176470584,29.188235294117646
326.0,29.0,0.0,0.0,27.588235294117645,26.152941176470584,29.188235294117646
326.0,29.0,0.0,0.0,27.588235294117645,26.152941176470584,29.188235294117646
326.0,29.0,0.0,0.0,27.588235294117645,26.152941176470584,29.188235294117646
326.0,29.0,0.0,0.0,27.588235294117645,26.152941176470584,29.188235294117646
326.0,29.0,0.0,0.0,27.588235294117645,26.152941176470584,29.188235294117646
326.0,29.0,0.0,0.0,27.588235294117645,26.152941176470584,29.188235294117646
326.0,29.0,0.0,0.0,27.588235294117645,26.152941176470584,29.188235294117646
326.0,29.0,0.0,0.0,27.588235294117645,26.152941176470584,29.188235294117646
326.0,29.0,0.0,0.0,27.588235294117645,26.152941176470584,29.188235294117646
327.0,29.0,0.0,0.0,27.4,26.0,29.0
327.0,29.0,0.0,0.0,27.4,26.0,29.0
327.0,29.0,0.0,0.0,27.4,26.0,29.0
327.0,29.0,0.0,0.0,27.4,26.0,29.0
327.0,29.0,0.0,0.0,27.4,26.0,29.0
327.0,29.0,0.0,0.0,27.4,26.0,29.0
327.0,29.0,0.0,0.0,27.4,26.0,29.0
327.0,29.0,0.0,0.0,27.4,26.0,29.0
327.0,29.0,0.0,0.0,27.4,26.0,29.0
327.0,29.0,0.0,0.0,27.4,26.0,29.0
327.0,29.0,0.0,0.0,27.4,26.0,29.0
327.0,29.0,0.0,0.0,27.4,26.0,29.0
327.0,29.0,0.0,0.0,27.4,26.0,29.0
327.0,29.0,0.0,0.0,27.4,26.0,29.0
327.0,29.0,0.0,0.0,27.4,26.0,29.0
327.0,29.0,0.0,0.0,27.4,26.0,29.0
328.0,29.0,0.0,0.0,27.45,26.0,29.15
328.0,29.0,0.0,0.0,27.45,26.0,29.15
328.0,29.0,0.0,0.0,27.45,26.0,29.15
328.0,29.0,0.0,0.0,27.45,26.0,29.15
328.0,29.0,0.0,0.0,27.45,26.0,29.15
328.0,29.0,0.0,0.0,27.45,26.0,29.15
328.0,29.0,0.0,0.0,27.45,26.0,29.15
328.0,29.0,0.0,0.0,27.45,26.0,29.15
328.0,29.0,0.0,0.0,27.45,26.0,29.15
328.0,29.0,0.0,0.0,27.45,26.0,29.15
328.0,29.0,0.0,0.0,27.45,26.0,29.15
328.0,29.0,0.0,0.0,27.45,26.0,29.15
328.0,29.0,0.0,0.0,27.45,26.0,29.15
328.0,29.0,0.0,0.0,27.45,26.0,29.15
328.0,29.0,0.0,0.0,27.45,26.0,29.15
328.0,29.0,0.0,0.0,27.45,26.0,29.15
329.0,29.0,0.0,0.0,27.729411764705883,25.8,29.65882352941177
329.0,29.0,0.0,0.0,27.729411764705883,25.8,29.65882352941177
329.0,29.0,0.0,0.0,27.729411764705883,25.8,29.65882352941177
329.0,29.0,0.0,0.0,27.729411764705883,25.8,29.65882352941177
329.0,29.0,0.0,0.0,27.729411764705883,25.8,29.65882352941177
329.0,29.0,0.0,0.0,27.729411764705883,25.8,29.65882352941177
329.0,29.0,0.0,0.0,27.729411764705883,25.8,29.65882352941177
329.0,29.0,0.0,0.0,27.729411764705883,25.8,29.65882352941177
329.0,29.0,0.0,0.0,27.729411764705883,25.8,29.65882352941177
329.0,29.0,0.0,0.0,27.729411764705883,25.8,29.65882352941177
329.0,29.0,0.0,0.0,27.729411764705883,25.8,29.65882352941177
329.0,29.0,0.0,0.0,27.729411764705883,25.8,29.65882352941177
329.0,29.0,0.0,0.0,27.729411764705883,25.8,29.65882352941177
329.0,29.0,0.0,0.0,27.729411764705883,25.8,29.65882352941177
329.0,29.0,0.0,0.0,27.729411764705883,25.8,29.65882352941177
329.0,29.0,0.0,0.0,27.729411764705883,25.8,29.65882352941177
330.0,29.0,0.0,0.0,27.8,26.0,29.8
330.0,29.0,0.0,0.0,27.8,26.0,29.8
330.0,29.0,0.0,0.0,27.8,26.0,29.8
330.0,29.0,0.0,0.0,27.8,26.0,29.8
330.0,29.0,0.0,0.0,27.8,26.0,29.8
330.0,29.0,0.0,0.0,27.8,26.0,29.8
330.0,29.0,0.0,0.0,27.8,26.0,29.8
330.0,29.0,0.0,0.0,27.8,26.0,29.8
330.0,29.0,0.0,0.0,27.8,26.0,29.8
330.0,29.0,0.0,0.0,27.8,26.0,29.8
330.0,29.0,0.0,0.0,27.8,26.0,29.8
330.0,29.0,0.0,0.0,27.8,26.0,29.8
330.0,29.0,0.0,0.0,27.8,26.0,29.8
330.0,29.0,0.0,0.0,27.8,26.0,29.8
330.0,29.0,0.0,0.0,27.8,26.0,29.8
330.0,29.0,0.0,0.0,27.8,26.0,29.8
331.0,29.0,0.0,0.0,27.8,25.8,30.4
331.0,29.0,0.0,0.0,27.8,25.8,30.4
331.0,29.0,0.0,0.0,27.8,25.8,30.4
331.0,29.0,0.0,0.0,27.8,25.8,30.4
331.0,29.0,0.0,0.0,27.8,25.8,30.4
331.0,29.0,0.0,0.0,27.8,25.8,30.4
331.0,29.0,0.0,0.0,27.8,25.8,30.4
331.0,29.0,0.0,0.0,27.8,25.8,30.4
331.0,29.0,0.0,0.0,27.8,25.8,30.4
331.0,29.0,0.0,0.0,27.8,25.8,30.4
331.0,29.0,0.0,0.0,27.8,25.8,30.4
331.0,29.0,0.0,0.0,27.8,25.8,30.4
331.0,29.0,0.0,0.0,27.8,25.8,30.4
331.0,29.0,0.0,0.0,27.8,25.8,30.4
331.0,29.0,0.0,0.0,27.8,25.8,30.4
331.0,29.0,0.0,0.0,27.8,25.8,30.4
332.0,29.0,0.0,0.0,27.9,25.8,29.952499999999997
332.0,29.0,0.0,0.0,27.9,25.8,29.952499999999997
332.0,29.0,0.0,0.0,27.9,25.8,29.952499999999997
332.0,29.0,0.0,0.0,27.9,25.8,29.952499999999997
332.0,29.0,0.0,0.0,27.9,25.8,29.952499999999997
332.0,29.0,0.0,0.0,27.9,25.8,29.952499999999997
332.0,29.0,0.0,0.0,27.9,25.8,29.952499999999997
332.0,29.0,0.0,0.0,27.9,25.8,29.952499999999997
332.0,29.0,0.0,0.0,27.9,25.8,29.952499999999997
332.0,29.0,0.0,0.0,27.9,25.8,29.952499999999997
332.0,29.0,0.0,0.0,27.9,25.8,29.952499999999997
332.0,29.0,0.0,0.0,27.9,25.8,29.952499999999997
332.0,29.0,0.0,0.0,27.9,25.8,29.952499999999997
332.0,29.0,0.0,0.0,27.9,25.8,29.952499999999997
332.0,29.0,0.0,0.0,27.9,25.8,29.952499999999997
332.0,29.0,0.0,0.0,27.9,25.8,29.952499999999997
333.0,29.0,0.0,0.0,28.0,25.8,30.4
333.0,29.0,0.0,0.0,28.0,25.8,30.4
333.0,29.0,0.0,0.0,28.0,25.8,30.4
333.0,29.0,0.0,0.0,28.0,25.8,30.4
333.0,29.0,0.0,0.0,28.0,25.8,30.4
333.0,29.0,0.0,0.0,28.0,25.8,30.4
333.0,29.0,0.0,0.0,28.0,25.8,30.4
333.0,29.0,0.0,0.0,28.0,25.8,30.4
333.0,29.0,0.0,0.0,28.0,25.8,30.4
333.0,29.0,0.0,0.0,28.0,25.8,30.4
333.0,29.0,0.0,0.0,28.0,25.8,30.4
333.0,29.0,0.0,0.0,28.0,25.8,30.4
333.0,29.0,0.0,0.0,28.0,25.8,30.4
333.0,29.0,0.0,0.0,28.0,25.8,30.4
333.0,29.0,0.0,0.0,28.0,25.8,30.4
333.0,29.0,0.0,0.0,28.0,25.8,30.4
334.0,29.0,0.0,0.0,28.070588235294117,26.270588235294117,30.2
334.0,29.0,0.0,0.0,28.070588235294117,26.270588235294117,30.2
334.0,29.0,0.0,0.0,28.070588235294117,26.270588235294117,30.2
334.0,29.0,0.0,0.0,28.070588235294117,26.270588235294117,30.2
334.0,29.0,0.0,0.0,28.070588235294117,26.270588235294117,30.2
334.0,29.0,0.0,0.0,28.070588235294117,26.270588235294117,30.2
334.0,29.0,0.0,0.0,28.070588235294117,26.270588235294117,30.2
334.0,29.0,0.0,0.0,28.070588235294117,26.270588235294117,30.2
334.0,29.0,0.0,0.0,28.070588235294117,26.270588235294117,30.2
334.0,29.0,0.0,0.0,28.070588235294117,26.270588235294117,30.2
334.0,29.0,0.0,0.0,28.070588235294117,26.270588235294117,30.2
334.0,29.0,0.0,0.0,28.070588235294117,26.270588235294117,30.2
334.0,29.0,0.0,0.0,28.070588235294117,26.270588235294117,30.2
334.0,29.0,0.0,0.0,28.070588235294117,26.270588235294117,30.2
334.0,29.0,0.0,0.0,28.070588235294117,26.270588235294117,30.2
334.0,29.0,0.0,0.0,28.070588235294117,26.270588235294117,30.2
335.0,29.0,0.0,0.0,28.352941176470587,26.4,30.305882352941175
335.0,29.0,0.0,0.0,28.352941176470587,26.4,30.305882352941175
335.0,30.0,1.0,0.0,28.352941176470587,26.4,30.305882352941175
335.0,30.0,0.0,0.0,28.352941176470587,26.4,30.305882352941175
335.0,30.0,0.0,0.0,28.352941176470587,26.4,30.305882352941175
335.0,30.0,0.0,0.0,28.352941176470587,26.4,30.305882352941175
335.0,30.0,0.0,0.0,28.352941176470587,26.4,30.305882352941175
335.0,30.0,0.0,0.0,28.352941176470587,26.4,30.305882352941175
335.0,30.0,0.0,0.0,28.352941176470587,26.4,30.305882352941175
335.0,30.0,0.0,0.0,28.352941176470587,26.4,30.305882352941175
335.0,30.0,0.0,0.0,28.352941176470587,26.4,30.305882352941175
335.0,30.0,0.0,0.0,28.352941176470587,26.4,30.305882352941175
335.0,30.0,0.0,0.0,28.352941176470587,26.4,30.305882352941175
335.0,30.0,0.0,0.0,28.352941176470587,26.4,30.305882352941175
335.0,30.0,0.0,0.0,28.352941176470587,26.4,30.305882352941175
335.0,29.0,0.0,1.0,28.352941176470587,26.4,30.305882352941175
335.0,29.0,0.0,0.0,28.352941176470587,26.4,30.305882352941175
336.0,29.0,0.0,0.0,28.2,26.2,30.104999999999993
336.0,29.0,0.0,0.0,28.2,26.2,30.104999999999993
336.0,29.0,0.0,0.0,28.2,26.2,30.104999999999993
336.0,29.0,0.0,0.0,28.2,26.2,30.104999999999993
336.0,29.0,0.0,0.0,28.2,26.2,30.104999999999993
336.0,29.0,0.0,0.0,28.2,26.2,30.104999999999993
336.0,29.0,0.0,0.0,28.2,26.2,30.104999999999993
336.0,29.0,0.0,0.0,28.2,26.2,30.104999999999993
336.0,29.0,0.0,0.0,28.2,26.2,30.104999999999993
336.0,29.0,0.0,0.0,28.2,26.2,30.104999999999993
336.0,29.0,0.0,0.0,28.2,26.2,30.104999999999993
336.0,29.0,0.0,0.0,28.2,26.2,30.104999999999993
336.0,29.0,0.0,0.0,28.2,26.2,30.104999999999993
336.0,29.0,0.0,0.0,28.2,26.2,30.104999999999993
336.0,29.0,0.0,0.0,28.2,26.2,30.104999999999993
336.0,29.0,0.0,0.0,28.2,26.2,30.104999999999993
337.0,29.0,0.0,0.0,28.066666666666663,25.863333333333333,30.104999999999993
337.0,29.0,0.0,0.0,28.066666666666663,25.863333333333333,30.104999999999993
337.0,29.0,0.0,0.0,28.066666666666663,25.863333333333333,30.104999999999993
337.0,29.0,0.0,0.0,28.066666666666663,25.863333333333333,30.104999999999993
337.0,29.0,0.0,0.0,28.066666666666663,25.863333333333333,30.104999999999993
337.0,29.0,0.0,0.0,28.066666666666663,25.863333333333333,30.104999999999993
337.0,29.0,0.0,0.0,28.066666666666663,25.863333333333333,30.104999999999993
337.0,29.0,0.0,0.0,28.066666666666663,25.863333333333333,30.104999999999993
337.0,29.0,0.0,0.0,28.066666666666663,25.863333333333333,30.104999999999993
337.0,29.0,0.0,0.0,28.066666666666663,25.863333333333333,30.104999999999993
337.0,29.0,0.0,0.0,28.066666666666663,25.863333333333333,30.104999999999993
337.0,29.0,0.0,0.0,28.066666666666663,25.863333333333333,30.104999999999993
337.0,29.0,0.0,0.0,28.066666666666663,25.863333333333333,30.104999999999993
337.0,29.0,0.0,0.0,28.066666666666663,25.863333333333333,30.104999999999993
337.0,29.0,0.0,0.0,28.066666666666663,25.863333333333333,30.104999999999993
337.0,29.0,0.0,0.0,28.066666666666663,25.863333333333333,30.104999999999993
338.0,29.0,0.0,0.0,28.23529411764706,26.23529411764706,30.418529411764705
338.0,29.0,0.0,0.0,28.23529411764706,26.23529411764706,30.418529411764705
338.0,29.0,0.0,0.0,28.23529411764706,26.23529411764706,30.418529411764705
338.0,29.0,0.0,0.0,28.23529411764706,26.23529411764706,30.418529411764705
338.0,29.0,0.0,0.0,28.23529411764706,26.23529411764706,30.418529411764705
338.0,29.0,0.0,0.0,28.23529411764706,26.23529411764706,30.418529411764705
338.0,29.0,0.0,0.0,28.23529411764706,26.23529411764706,30.418529411764705
338.0,29.0,0.0,0.0,28.23529411764706,26.23529411764706,30.418529411764705
338.0,29.0,0.0,0.0,28.23529411764706,26.23529411764706,30.418529411764705
338.0,29.0,0.0,0.0,28.23529411764706,26.23529411764706,30.418529411764705
338.0,29.0,0.0,0.0,28.23529411764706,26.23529411764706,30.418529411764705
338.0,29.0,0.0,0.0,28.23529411764706,26.23529411764706,30.418529411764705
338.0,29.0,0.0,0.0,28.23529411764706,26.23529411764706,30.418529411764705
338.0,29.0,0.0,0.0,28.23529411764706,26.23529411764706,30.418529411764705
338.0,30.0,1.0,0.0,28.23529411764706,26.23529411764706,30.418529411764705
338.0,30.0,0.0,0.0,28.23529411764706,26.23529411764706,30.418529411764705
338.0,30.0,0.0,0.0,28.23529411764706,26.23529411764706,30.418529411764705
339.0,30.0,0.0,0.0,28.74920634920635,26.771428571428572,30.755555555555553
339.0,30.0,0.0,0.0,28.74920634920635,26.771428571428572,30.755555555555553
339.0,31.0,1.0,0.0,28.74920634920635,26.771428571428572,30.755555555555553
339.0,31.0,0.0,0.0,28.74920634920635,26.771428571428572,30.755555555555553
339.0,31.0,0.0,0.0,28.74920634920635,26.771428571428572,30.755555555555553
339.0,31.0,0.0,0.0,28.74920634920635,26.771428571428572,30.755555555555553
339.0,31.0,0.0,0.0,28.74920634920635,26.771428571428572,30.755555555555553
339.0,31.0,0.0,0.0,28.74920634920635,26.771428571428572,30.755555555555553
339.0,31.0,0.0,0.0,28.74920634920635,26.771428571428572,30.755555555555553
339.0,31.0,0.0,0.0,28.74920634920635,26.771428571428572,30.755555555555553
339.0,31.0,0.0,0.0,28.74920634920635,26.771428571428572,30.755555555555553
339.0,31.0,0.0,0.0,28.74920634920635,26.771428571428572,30.755555555555553
339.0,31.0,0.0,0.0,28.74920634920635,26.771428571428572,30.755555555555553
339.0,31.0,0.0,0.0,28.74920634920635,26.771428571428572,30.755555555555553
339.0,31.0,0.0,0.0,28.74920634920635,26.771428571428572,30.755555555555553
339.0,31.0,0.0,0.0,28.74920634920635,26.771428571428572,30.755555555555553
339.0,31.0,0.0,0.0,28.74920634920635,26.771428571428572,30.755555555555553
339.0,31.0,0.0,0.0,28.74920634920635,26.771428571428572,30.755555555555553
340.0,31.0,0.0,0.0,28.955555555555556,26.87388888888889,31.081666666666663
340.0,31.0,0.0,0.0,28.955555555555556,26.87388888888889,31.081666666666663
340.0,31.0,0.0,0.0,28.955555555555556,26.87388888888889,31.081666666666663
340.0,31.0,0.0,0.0,28.955555555555556,26.87388888888889,31.081666666666663
340.0,31.0,0.0,0.0,28.955555555555556,26.87388888888889,31.081666666666663
340.0,31.0,0.0,0.0,28.955555555555556,26.87388888888889,31.081666666666663
340.0,31.0,0.0,0.0,28.955555555555556,26.87388888888889,31.081666666666663
340.0,31.0,0.0,0.0,28.955555555555556,26.87388888888889,31.081666666666663
340.0,31.0,0.0,0.0,28.955555555555556,26.87388888888889,31.081666666666663
340.0,31.0,0.0,0.0,28.955555555555556,26.87388888888889,31.081666666666663
340.0,31.0,0.0,0.0,28.955555555555556,26.87388888888889,31.081666666666663
340.0,31.0,0.0,0.0,28.955555555555556,26.87388888888889,31.081666666666663
340.0,31.0,0.0,0.0,28.955555555555556,26.87388888888889,31.081666666666663
340.0,31.0,0.0,0.0,28.955555555555556,26.87388888888889,31.081666666666663
340.0,31.0,0.0,0.0,28.955555555555556,26.87388888888889,31.081666666666663
340.0,31.0,0.0,0.0,28.955555555555556,26.87388888888889,31.081666666666663
340.0,31.0,0.0,0.0,28.955555555555556,26.87388888888889,31.081666666666663
340.0,31.0,0.0,0.0,28.955555555555556,26.87388888888889,31.081666666666663
341.0,31.0,0.0,0.0,29.0,26.4,31.0
341.0,31.0,0.0,0.0,29.0,26.4,31.0
341.0,31.0,0.0,0.0,29.0,26.4,31.0
341.0,31.0,0.0,0.0,29.0,26.4,31.0
341.0,31.0,0.0,0.0,29.0,26.4,31.0
341.0,31.0,0.0,0.0,29.0,26.4,31.0
341.0,31.0,0.0,0.0,29.0,26.4,31.0
341.0,31.0,0.0,0.0,29.0,26.4,31.0
341.0,31.0,0.0,0.0,29.0,26.4,31.0
341.0,31.0,0.0,0.0,29.0,26.4,31.0
341.0,31.0,0.0,0.0,29.0,26.4,31.0
341.0,31.0,0.0,0.0,29.0,26.4,31.0
341.0,31.0,0.0,0.0,29.0,26.4,31.0
341.0,31.0,0.0,0.0,29.0,26.4,31.0
341.0,31.0,0.0,0.0,29.0,26.4,31.0
341.0,31.0,0.0,0.0,29.0,26.4,31.0
341.0,31.0,0.0,0.0,29.0,26.4,31.0
341.0,31.0,0.0,0.0,29.0,26.4,31.0
342.0,31.0,0.0,0.0,28.866666666666664,26.866666666666664,30.73333333333333
342.0,31.0,0.0,0.0,28.866666666666664,26.866666666666664,30.73333333333333
342.0,31.0,0.0,0.0,28.866666666666664,26.866666666666664,30.73333333333333
342.0,31.0,0.0,0.0,28.866666666666664,26.866666666666664,30.73333333333333
342.0,31.0,0.0,0.0,28.866666666666664,26.866666666666664,30.73333333333333
342.0,31.0,0.0,0.0,28.866666666666664,26.866666666666664,30.73333333333333
342.0,31.0,0.0,0.0,28.866666666666664,26.866666666666664,30.73333333333333
342.0,31.0,0.0,0.0,28.866666666666664,26.866666666666664,30.73333333333333
342.0,31.0,0.0,0.0,28.866666666666664,26.866666666666664,30.73333333333333
342.0,31.0,0.0,0.0,28.866666666666664,26.866666666666664,30.73333333333333
342.0,31.0,0.0,0.0,28.866666666666664,26.866666666666664,30.73333333333333
342.0,31.0,0.0,0.0,28.866666666666664,26.866666666666664,30.73333333333333
342.0,31.0,0.0,0.0,28.866666666666664,26.866666666666664,30.73333333333333
342.0,31.0,0.0,0.0,28.866666666666664,26.866666666666664,30.73333333333333
342.0,31.0,0.0,0.0,28.866666666666664,26.866666666666664,30.73333333333333
342.0,31.0,0.0,0.0,28.866666666666664,26.866666666666664,30.73333333333333
342.0,31.0,0.0,0.0,28.866666666666664,26.866666666666664,30.73333333333333
342.0,31.0,0.0,0.0,28.866666666666664,26.866666666666664,30.73333333333333
343.0,31.0,0.0,0.0,29.0,26.8,31.0
343.0,31.0,0.0,0.0,29.0,26.8,31.0
343.0,31.0,0.0,0.0,29.0,26.8,31.0
343.0,31.0,0.0,0.0,29.0,26.8,31.0
343.0,31.0,0.0,0.0,29.0,26.8,31.0
343.0,31.0,0.0,0.0,29.0,26.8,31.0
343.0,31.0,0.0,0.0,29.0,26.8,31.0
343.0,31.0,0.0,0.0,29.0,26.8,31.0
343.0,31.0,0.0,0.0,29.0,26.8,31.0
343.0,31.0,0.0,0.0,29.0,26.8,31.0
343.0,31.0,0.0,0.0,29.0,26.8,31.0
343.0,31.0,0.0,0.0,29.0,26.8,31.0
343.0,31.0,0.0,0.0,29.0,26.8,31.0
343.0,31.0,0.0,0.0,29.0,26.8,31.0
343.0,31.0,0.0,0.0,29.0,26.8,31.0
343.0,31.0,0.0,0.0,29.0,26.8,31.0
343.0,31.0,0.0,0.0,29.0,26.8,31.0
343.0,31.0,0.0,0.0,29.0,26.8,31.0
344.0,31.0,0.0,0.0,29.16842105263158,26.8,31.15342105263158
344.0,31.0,0.0,0.0,29.16842105263158,26.8,31.15342105263158
344.0,31.0,0.0,0.0,29.16842105263158,26.8,31.15342105263158
344.0,32.0,1.0,0.0,29.16842105263158,26.8,31.15342105263158
344.0,32.0,0.0,0.0,29.16842105263158,26.8,31.15342105263158
344.0,32.0,0.0,0.0,29.16842105263158,26.8,31.15342105263158
344.0,32.0,0.0,0.0,29.16842105263158,26.8,31.15342105263158
344.0,32.0,0.0,0.0,29.16842105263158,26.8,31.15342105263158
344.0,32.0,0.0,0.0,29.16842105263158,26.8,31.15342105263158
344.0,32.0,0.0,0.0,29.16842105263158,26.8,31.15342105263158
344.0,32.0,0.0,0.0,29.16842105263158,26.8,31.15342105263158
344.0,32.0,0.0,0.0,29.16842105263158,26.8,31.15342105263158
344.0,32.0,0.0,0.0,29.16842105263158,26.8,31.15342105263158
344.0,32.0,0.0,0.0,29.16842105263158,26.8,31.15342105263158
344.0,32.0,0.0,0.0,29.16842105263158,26.8,31.15342105263158
344.0,32.0,0.0,0.0,29.16842105263158,26.8,31.15342105263158
344.0,32.0,0.0,0.0,29.16842105263158,26.8,31.15342105263158
344.0,32.0,0.0,0.0,29.16842105263158,26.8,31.15342105263158
344.0,32.0,0.0,0.0,29.16842105263158,26.8,31.15342105263158
345.0,32.0,0.0,0.0,29.2,27.0,31.4
345.0,32.0,0.0,0.0,29.2,27.0,31.4
345.0,32.0,0.0,0.0,29.2,27.0,31.4
345.0,32.0,0.0,0.0,29.2,27.0,31.4
345.0,32.0,0.0,0.0,29.2,27.0,31.4
345.0,32.0,0.0,0.0,29.2,27.0,31.4
345.0,32.0,0.0,0.0,29.2,27.0,31.4
345.0,32.0,0.0,0.0,29.2,27.0,31.4
345.0,32.0,0.0,0.0,29.2,27.0,31.4
345.0,32.0,0.0,0.0,29.2,27.0,31.4
345.0,32.0,0.0,0.0,29.2,27.0,31.4
345.0,32.0,0.0,0.0,29.2,27.0,31.4
345.0,32.0,0.0,0.0,29.2,27.0,31.4
345.0,32.0,0.0,0.0,29.2,27.0,31.4
345.0,32.0,0.0,0.0,29.2,27.0,31.4
345.0,32.0,0.0,0.0,29.2,27.0,31.4
345.0,32.0,0.0,0.0,29.2,27.0,31.4
345.0,32.0,0.0,0.0,29.2,27.0,31.4
345.0,32.0,0.0,0.0,29.2,27.0,31.4
346.0,32.0,0.0,0.0,29.2,26.695,31.4
346.0,32.0,0.0,0.0,29.2,26.695,31.4
346.0,32.0,0.0,0.0,29.2,26.695,31.4
346.0,32.0,0.0,0.0,29.2,26.695,31.4
346.0,32.0,0.0,0.0,29.2,26.695,31.4
346.0,32.0,0.0,0.0,29.2,26.695,31.4
346.0,32.0,0.0,0.0,29.2,26.695,31.4
346.0,32.0,0.0,0.0,29.2,26.695,31.4
346.0,32.0,0.0,0.0,29.2,26.695,31.4
346.0,32.0,0.0,0.0,29.2,26.695,31.4
346.0,32.0,0.0,0.0,29.2,26.695,31.4
346.0,32.0,0.0,0.0,29.2,26.695,31.4
346.0,32.0,0.0,0.0,29.2,26.695,31.4
346.0,32.0,0.0,0.0,29.2,26.695,31.4
346.0,32.0,0.0,0.0,29.2,26.695,31.4
346.0,32.0,0.0,0.0,29.2,26.695,31.4
346.0,32.0,0.0,0.0,29.2,26.695,31.4
346.0,32.0,0.0,0.0,29.2,26.695,31.4
346.0,32.0,0.0,0.0,29.2,26.695,31.4
347.0,32.0,0.0,0.0,29.2,26.8,31.4
347.0,32.0,0.0,0.0,29.2,26.8,31.4
347.0,32.0,0.0,0.0,29.2,26.8,31.4
347.0,32.0,0.0,0.0,29.2,26.8,31.4
347.0,32.0,0.0,0.0,29.2,26.8,31.4
347.0,32.0,0.0,0.0,29.2,26.8,31.4
347.0,32.0,0.0,0.0,29.2,26.8,31.4
347.0,32.0,0.0,0.0,29.2,26.8,31.4
347.0,32.0,0.0,0.0,29.2,26.8,31.4
347.0,32.0,0.0,0.0,29.2,26.8,31.4
347.0,32.0,0.0,0.0,29.2,26.8,31.4
347.0,32.0,0.0,0.0,29.2,26.8,31.4
347.0,32.0,0.0,0.0,29.2,26.8,31.4
347.0,32.0,0.0,0.0,29.2,26.8,31.4
347.0,32.0,0.0,0.0,29.2,26.8,31.4
347.0,32.0,0.0,0.0,29.2,26.8,31.4
347.0,32.0,0.0,0.0,29.2,26.8,31.4
347.0,32.0,0.0,0.0,29.2,26.8,31.4
347.0,32.0,0.0,0.0,29.2,26.8,31.4
348.0,32.0,0.0,0.0,29.2,26.790000000000003,31.4
348.0,32.0,0.0,0.0,29.2,26.790000000000003,31.4
348.0,32.0,0.0,0.0,29.2,26.790000000000003,31.4
348.0,32.0,0.0,0.0,29.2,26.790000000000003,31.4
348.0,32.0,0.0,0.0,29.2,26.790000000000003,31.4
348.0,32.0,0.0,0.0,29.2,26.790000000000003,31.4
348.0,32.0,0.0,0.0,29.2,26.790000000000003,31.4
348.0,32.0,0.0,0.0,29.2,26.790000000000003,31.4
348.0,32.0,0.0,0.0,29.2,26.790000000000003,31.4
348.0,32.0,0.0,0.0,29.2,26.790000000000003,31.4
348.0,32.0,0.0,0.0,29.2,26.790000000000003,31.4
348.0,32.0,0.0,0.0,29.2,26.790000000000003,31.4
348.0,32.0,0.0,0.0,29.2,26.790000000000003,31.4
348.0,32.0,0.0,0.0,29.2,26.790000000000003,31.4
348.0,32.0,0.0,0.0,29.2,26.790000000000003,31.4
348.0,32.0,0.0,0.0,29.2,26.790000000000003,31.4
348.0,32.0,0.0,0.0,29.2,26.790000000000003,31.4
348.0,32.0,0.0,0.0,29.2,26.790000000000003,31.4
348.0,32.0,0.0,0.0,29.2,26.790000000000003,31.4
349.0,32.0,0.0,0.0,29.242105263157896,27.0,31.46421052631579
349.0,32.0,0.0,0.0,29.242105263157896,27.0,31.46421052631579
349.0,32.0,0.0,0.0,29.242105263157896,27.0,31.46421052631579
349.0,32.0,0.0,0.0,29.242105263157896,27.0,31.46421052631579
349.0,32.0,0.0,0.0,29.242105263157896,27.0,31.46421052631579
349.0,32.0,0.0,0.0,29.242105263157896,27.0,31.46421052631579
349.0,32.0,0.0,0.0,29.242105263157896,27.0,31.46421052631579
349.0,32.0,0.0,0.0,29.242105263157896,27.0,31.46421052631579
349.0,32.0,0.0,0.0,29.242105263157896,27.0,31.46421052631579
349.0,32.0,0.0,0.0,29.242105263157896,27.0,31.46421052631579
349.0,32.0,0.0,0.0,29.242105263157896,27.0,31.46421052631579
349.0,32.0,0.0,0.0,29.242105263157896,27.0,31.46421052631579
349.0,32.0,0.0,0.0,29.242105263157896,27.0,31.46421052631579
349.0,32.0,0.0,0.0,29.242105263157896,27.0,31.46421052631579
349.0,32.0,0.0,0.0,29.242105263157896,27.0,31.46421052631579
349.0,32.0,0.0,0.0,29.242105263157896,27.0,31.46421052631579
